Kingdom,DNAtype,SpeciesID,Ncodons,SpeciesName,,,,,,,
vrl,0,12225,33701,Sugarcane mosaic virus,,,,,,,
vrl,0,12227,12220,Tobacco etch virus,,,,,,,
vrl,0,12228,6048,Tobacco vein mottling virus,,,,,,,
vrl,0,122280,25044,Potato virus Y strain NTN,,,,,,,
vrl,0,122291,2685,Rabbit oral papillomavirus,,,,,,,
vrl,0,12237,23183,Cucumber green mottle mosaic virus,,,,,,,
vrl,0,12240,1131,Sunn-hemp mosaic virus,,,,,,,
vrl,0,12241,14262,Tobacco mild green mosaic virus,,,,,,,
vrl,0,12259,1926,Andean potato mottle virus,,,,,,,
vrl,0,12260,16162,Bean pod mottle virus,,,,,,,
vrl,0,12262,2862,Red clover mottle virus,,,,,,,
vrl,0,12264,4770,Cowpea mosaic virus,,,,,,,
vrl,0,12267,4319,Red clover necrotic mosaic virus,,,,,,,
vrl,0,12273,3578,Grapevine chrome mosaic virus,,,,,,,
vrl,0,12281,4478,Tomato ringspot virus,,,,,,,
vrl,0,12282,4955,Tobacco ringspot virus,,,,,,,
vrl,0,12285,1900,Black beetle virus,,,,,,,
vrl,0,12286,1510,Boolarra virus,,,,,,,
vrl,0,12287,3024,Flock house virus,,,,,,,
vrl,0,12288,1982,Nodamura virus,,,,,,,
vrl,0,122910,1071,Human calicivirus NLV/Ludwigslust/218/99/DE,,,,,,,
vrl,0,122928,1613,Norovirus genogroup 1,,,,,,,
vrl,0,122929,15756,Norovirus genogroup 2,,,,,,,
vrl,0,12294,6221,Pea early-browning virus,,,,,,,
vrl,0,12301,3921,Broad bean mottle virus,,,,,,,
vrl,0,12302,8135,Brome mosaic virus,,,,,,,
vrl,0,12303,7473,Cowpea chlorotic mottle virus,,,,,,,
vrl,0,12314,11308,Peanut stunt virus,,,,,,,
vrl,0,12315,12338,Tomato aspermy virus,,,,,,,
vrl,0,12318,19703,Tobacco streak virus,,,,,,,
vrl,0,12319,6733,Apple mosaic virus,,,,,,,
vrl,0,12325,12654,Alfalfa mosaic virus,,,,,,,
vrl,0,12327,16326,Barley stripe mosaic virus,,,,,,,
vrl,0,12328,1735,Poa semilatent virus,,,,,,,
vrl,0,12330,3455,Maize stripe virus,,,,,,,
vrl,0,12332,3203,Rice hoja blanca virus,,,,,,,
vrl,0,123358,2124,Goose polyomavirus,,,,,,,
vrl,0,123595,9755,Murine hepatitis virus strain ML-11,,,,,,,
vrl,0,123735,3424,Tomato yellow leaf curl Sardinia virus,,,,,,,
vrl,0,12430,1466,Garlic virus D,,,,,,,
vrl,0,12431,2657,Garlic virus C,,,,,,,
vrl,0,124313,1917,Cantagalo virus,,,,,,,
vrl,0,12432,1456,Garlic virus B,,,,,,,
vrl,0,12433,3105,Garlic virus A,,,,,,,
vrl,0,12440,1238,Non-A,,,,,,,
vrl,0,12441,4147,Kilham rat virus,,,,,,,
vrl,0,12451,4613,Raspberry bushy dwarf virus,,,,,,,
vrl,0,12455,68174,Borna disease virus,,,,,,,
vrl,0,12456,21782,Human astrovirus 1,,,,,,,
vrl,0,12458,15747,Garlic latent virus,,,,,,,
vrl,0,12470,1553,Lucerne transient streak virus,,,,,,,
vrl,0,12472,9910,Subterranean clover mottle virus,,,,,,,
vrl,0,12480,1852,African green monkey polyomavirus,,,,,,,
vrl,0,12506,13851,Dobrava-Belgrade virus,,,,,,,
vrl,0,12509,1559,Human herpesvirus 4 type 2,,,,,,,
vrl,0,12524,1819,Junonia coenia densovirus,,,,,,,
vrl,0,12538,4900,Mokola virus,,,,,,,
vrl,0,12541,16425,Nudaurelia capensis omega virus,,,,,,,
vrl,0,12542,10245,Omsk hemorrhagic fever virus,,,,,,,
vrl,0,12557,3286,Seoul virus 80-39,,,,,,,
vrl,0,12558,1525,Sesbania mosaic virus,,,,,,,
vrl,0,125788,2044,Bombyx mori densovirus 5,,,,,,,
vrl,0,12584,1296,Avian rotavirus Ty-1,,,,,,,
vrl,0,12585,28665,Banana bunchy top virus,,,,,,,
vrl,0,126070,10334,Columbid circovirus,,,,,,,
vrl,0,12627,1509,Cowpea mottle virus,,,,,,,
vrl,0,12637,3392,Dengue virus,,,,,,,
vrl,0,12647,1949,Epizootic hemorrhagic disease of deer virus,,,,,,,
vrl,0,12657,69216,Equid herpesvirus 2,,,,,,,
vrl,0,12663,43257,Feline coronavirus,,,,,,,
vrl,0,12675,2519,Groundnut ringspot virus,,,,,,,
vrl,0,126796,4585,Thogoto virus,,,,,,,
vrl,0,12702,4060,Human astrovirus,,,,,,,
vrl,0,12721,5028,Human immunodeficiency virus,,,,,,,
vrl,0,12742,3086,Infectious flacherie virus,,,,,,,
vrl,0,12750,1134,Visna/maedi virus EV1,,,,,,,
vrl,0,127568,1148,Sea bass iridovirus,,,,,,,
vrl,0,127569,36044,Grouper iridovirus,,,,,,,
vrl,0,127570,1148,African lampeye iridovirus,,,,,,,
vrl,0,12760,1377,Murine hepatitis virus strain 4,,,,,,,
vrl,0,12814,15483,Respiratory syncytial virus,,,,,,,
vrl,0,12851,2261,Tomato chlorotic spot virus,,,,,,,
vrl,0,12870,61208,Variola major virus,,,,,,,
vrl,0,128708,4467,His1 virus,,,,,,,
vrl,0,128710,4619,His2 virus,,,,,,,
vrl,0,128818,4913,Chinese yam necrotic mosaic virus,,,,,,,
vrl,0,128986,5462,Grass carp hemorrhagic virus,,,,,,,
vrl,0,128987,8031,Grass carp reovirus,,,,,,,
vrl,0,129141,2690,Citrus leaf blotch virus,,,,,,,
vrl,0,129143,2992,Cherry necrotic rusty mottle virus,,,,,,,
vrl,0,129395,2200,Botrytis virus F,,,,,,,
vrl,0,129724,4631,Human papillomavirus type 82,,,,,,,
vrl,0,129727,45436,Bovine papular stomatitis virus,,,,,,,
vrl,0,129818,1310,Bovine rotavirus RF,,,,,,,
vrl,0,129951,10309,Human adenovirus C,,,,,,,
vrl,0,130308,21753,Human adenovirus E,,,,,,,
vrl,0,130309,11158,Human adenovirus F,,,,,,,
vrl,0,130329,16366,Duck adenovirus 1,,,,,,,
vrl,0,130556,39333,Culex nigripalpus NPV,,,,,,,
vrl,0,130663,6480,Fowl adenovirus 4,,,,,,,
vrl,0,130670,561789,Monkeypox virus,,,,,,,
vrl,0,131082,5275,Beet chlorosis virus,,,,,,,
vrl,0,131083,3444,Turnip yellows virus,,,,,,,
vrl,0,131226,2641,Cherry mottle leaf virus,,,,,,,
vrl,0,132475,46274,Yaba-like disease virus,,,,,,,
vrl,0,132477,3649,Kalanchoe latent virus,,,,,,,
vrl,0,132484,4913,Measles virus strain Moraten,,,,,,,
vrl,0,132485,4913,Measles virus strain Rubeovax,,,,,,,
vrl,0,132487,4913,Measles virus strain Schwarz,,,,,,,
vrl,0,133704,12965,Porcine circovirus 1,,,,,,,
vrl,0,133789,1958,Budgerigar fledgling disease virus - 1,,,,,,,
vrl,0,133790,1958,Budgerigar fledgling disease virus - 4,,,,,,,
vrl,0,133791,1958,Budgerigar fledgling disease virus - 5,,,,,,,
vrl,0,134386,2139,Cotton leaf curl virus-associated DNA beta,,,,,,,
vrl,0,134632,6384,American plum line pattern virus,,,,,,,
vrl,0,134681,1668,Cucurbit leaf crumple virus,,,,,,,
vrl,0,135737,3718,Hantavirus LR1,,,,,,,
vrl,0,136234,2510,Pineapple mealybug wilt-associated virus 2,,,,,,,
vrl,0,136966,4329,SEN virus,,,,,,,
vrl,0,137443,4875,Macropodid herpesvirus 1,,,,,,,
vrl,0,137475,3149,Cucumber vein yellowing virus,,,,,,,
vrl,0,137556,1675,Maize necrotic streak virus,,,,,,,
vrl,0,138308,10230,Ribgrass mosaic virus,,,,,,,
vrl,0,138310,52749,Tobacco mosaic virus,,,,,,,
vrl,0,138314,17982,Tomato mosaic virus,,,,,,,
vrl,0,138662,27615,Odontoglossum ringspot virus,,,,,,,
vrl,0,138663,28647,Pepper mild mottle virus,,,,,,,
vrl,0,138949,48323,Human enterovirus B,,,,,,,
vrl,0,138953,2207,Poliovirus,,,,,,,
vrl,0,139034,4133,Hepatopancreatic parvovirus of penaeid shrimp,,,,,,,
vrl,0,139270,9176,Newcastle disease virus B1,,,,,,,
vrl,0,139643,1565,Hantavirus AH09,,,,,,,
vrl,0,139873,2030,Avian orthoreovirus strain 601G,,,,,,,
vrl,0,139874,1809,Avian orthoreovirus strain 916,,,,,,,
vrl,0,140024,2675,Hepatitis G virus isolate PEI,,,,,,,
vrl,0,141270,1103,Bovine Rotavirus Strain Hg18,,,,,,,
vrl,0,142102,20660,Taura syndrome virus,,,,,,,
vrl,0,142806,28801,Rice dwarf virus,,,,,,,
vrl,0,143921,2720,Epinephelus tauvina nervous necrosis virus,,,,,,,
vrl,0,144752,3210,Allpahuayo virus,,,,,,,
vrl,0,145856,2362,Human picobirnavirus,,,,,,,
vrl,0,146015,18892,Elephantid herpesvirus 1,,,,,,,
vrl,0,146032,15403,Goose circovirus,,,,,,,
vrl,0,146073,2701,Walrus calicivirus,,,,,,,
vrl,0,146499,2089,Cucumber fruit mottle mosaic virus,,,,,,,
vrl,0,146500,9938,Watermelon mosaic virus,,,,,,,
vrl,0,146762,1496,Oat chlorotic stunt virus,,,,,,,
vrl,0,147455,1563,Seoulvirus IR461,,,,,,,
vrl,0,147672,2162,Human rhinovirus 28,,,,,,,
vrl,0,147673,2162,Human rhinovirus 36,,,,,,,
vrl,0,147677,2181,Human rhinovirus 52,,,,,,,
vrl,0,147679,2185,Human rhinovirus 48,,,,,,,
vrl,0,147680,2179,Human rhinovirus 37,,,,,,,
vrl,0,147681,2180,Human rhinovirus 6,,,,,,,
vrl,0,147684,2156,Human rhinovirus 12,,,,,,,
vrl,0,147685,2160,Human rhinovirus 78,,,,,,,
vrl,0,147711,2156,Human rhinovirus A,,,,,,,
vrl,0,148357,16781,Equine rotavirus,,,,,,,
vrl,0,148363,38027,Helicoverpa armigera nucleopolyhedrovirus G4,,,,,,,
vrl,0,148879,3848,Banana mild mosaic virus,,,,,,,
vrl,0,149595,3808,Canine parainfluenza virus,,,,,,,
vrl,0,149596,3899,Classical swine fever virus strain Eystrup,,,,,,,
vrl,0,150080,2477,Norovirus isolates,,,,,,,
vrl,0,150137,2497,Norovirus Hu/NLV/GII/Neustrelitz260/2000/DE,,,,,,,
vrl,0,150284,5170,Garlic virus X,,,,,,,
vrl,0,150285,3234,Garlic virus E,,,,,,,
vrl,0,150546,2358,Human papillomavirus type 84,,,,,,,
vrl,0,150846,2194,Enterovirus 5865/sin/000009,,,,,,,
vrl,0,150904,2187,Human rhinovirus 17,,,,,,,
vrl,0,151043,2576,Tulare apple mosaic virus,,,,,,,
vrl,0,151529,1144,Measles virus ETH10/99,,,,,,,
vrl,0,151530,1144,Measles virus ETH54/98,,,,,,,
vrl,0,151531,1144,Measles virus ETH55/99,,,,,,,
vrl,0,151757,2341,Human papillomavirus - cand85,,,,,,,
vrl,0,152177,3630,Orchid fleck virus,,,,,,,
vrl,0,152217,1602,Gremmeniella abietina RNA virus L1,,,,,,,
vrl,0,152219,4543,Menangle virus,,,,,,,
vrl,0,152632,2189,Enterovirus CA55-1988,,,,,,,
vrl,0,154120,1690,Crimean-Congo hemorrhagic fever virus strain BA88166 (Xinjiang,,,,,,,
vrl,0,154334,1747,Cercopithecine herpesvirus 17,,,,,,,
vrl,0,154339,7304,Little cherry virus 2,,,,,,,
vrl,0,154633,7060,Human herpesvirus 3 VZV-32,,,,,,,
vrl,0,155025,1140,Autonomous rat parvovirus RV-Y,,,,,,,
vrl,0,155414,1656,Eimeria brunetti RNA virus 1,,,,,,,
vrl,0,155538,1854,Measles virus type N,,,,,,,
vrl,0,155907,3896,Pestivirus reindeer-1 V60-Krefeld,,,,,,,
vrl,0,156647,2194,Enterovirus 5666/sin/002209,,,,,,,
vrl,0,156690,5505,Beet mild yellowing virus,,,,,,,
vrl,0,157018,3002,Scallion mosaic virus,,,,,,,
vrl,0,157619,9638,Avian paramyxovirus 6,,,,,,,
vrl,0,157703,2311,Murine polyomavirus strain A3,,,,,,,
vrl,0,157731,3897,Border disease virus - BD31,,,,,,,
vrl,0,157837,2656,Oat mosaic virus,,,,,,,
vrl,0,158372,3862,Penicillium chrysogenum virus,,,,,,,
vrl,0,158463,2462,Tomato severe rugose virus,,,,,,,
vrl,0,158465,2509,Human calicivirus Hu/NLV/GII/MD145-12/1987/US,,,,,,,
vrl,0,158683,7693,Diadromus pulchellus ascovirus 4a,,,,,,,
vrl,0,158685,1047,Iridovirus RMIV (IV22) regular R,,,,,,,
vrl,0,159079,6627,Pigeon paramyxovirus-1,,,,,,,
vrl,0,159122,2104,Simian immunodeficiency virus SIV-mnd 2,,,,,,,
vrl,0,159150,2282,Shamonda virus,,,,,,,
vrl,0,159151,2705,Peaton virus,,,,,,,
vrl,0,159153,1708,Planococcus citri densovirus,,,,,,,
vrl,0,159252,1813,Planaria asexual strain-specific virus-like element type 1,,,,,,,
vrl,0,159253,1421,Planaria asexual strain-specific virus-like element type 2,,,,,,,
vrl,0,159479,2582,Saaremaa virus,,,,,,,
vrl,0,159602,1295,Pongine herpesvirus 1,,,,,,,
vrl,0,159604,1109,Pongine herpesvirus 3,,,,,,,
vrl,0,160235,286941,Infectious bronchitis virus,,,,,,,
vrl,0,160458,5169,Human herpesvirus 3 strain Ellen,,,,,,,
vrl,0,160691,29841,Tiger frog virus,,,,,,,
vrl,0,160753,2210,Simian immunodeficiency virus 17E-Fr,,,,,,,
vrl,0,160754,2155,Simian immunodeficiency virus 17E-Cl,,,,,,,
vrl,0,160796,2921,Skunkpox virus,,,,,,,
vrl,0,160843,3104,Narcissus yellow stripe virus,,,,,,,
vrl,0,160844,3933,Narcissus common latent virus,,,,,,,
vrl,0,161378,6481,Sri Lankan cassava mosaic virus,,,,,,,
vrl,0,161494,51686,Antheraea pernyi nucleopolyhedrovirus,,,,,,,
vrl,0,161675,6702,Tamana bat virus,,,,,,,
vrl,0,162013,4528,Tioman virus,,,,,,,
vrl,0,162145,101086,Human metapneumovirus,,,,,,,
vrl,0,162161,1566,Hantaan virus 84FLi,,,,,,,
vrl,0,163325,8993,Capsicum chlorosis virus,,,,,,,
vrl,0,164248,1566,Hantaan virus A16,,,,,,,
vrl,0,164250,1566,Hantavirus Liu,,,,,,,
vrl,0,164251,1134,Seoul virus Gou3-e5,,,,,,,
vrl,0,164253,1564,Seoul virus K24-e7,,,,,,,
vrl,0,164254,1564,Seoul virus K24-v2,,,,,,,
vrl,0,164255,1566,Hantavirus SN7,,,,,,,
vrl,0,164256,1560,Hantavirus S85-46,,,,,,,
vrl,0,164750,3537,Helminthosporium victoriae 145S virus,,,,,,,
vrl,0,165429,7936,Lymantria dispar cypovirus 14,,,,,,,
vrl,0,165432,1004,Cucumber leaf spot virus,,,,,,,
vrl,0,165803,7711,Lymantria dispar cypovirus 1,,,,,,,
vrl,0,165826,1116,Melon chlorotic leaf curl virus,,,,,,,
vrl,0,166056,1668,Epinotia aporema granulovirus,,,,,,,
vrl,0,166124,1173,Human enteric coronavirus 4408,,,,,,,
vrl,0,166921,1177,Lymantria xylina nucleopolyhedrovirus,,,,,,,
vrl,0,167019,2047,Pelargonium line pattern virus,,,,,,,
vrl,0,167021,1572,Pelargonium chlorotic ring pattern virus,,,,,,,
vrl,0,167132,2004,Tulip virus X,,,,,,,
vrl,0,167161,3369,Strawberry mottle virus,,,,,,,
vrl,0,167324,2165,Human rhinovirus 46,,,,,,,
vrl,0,167327,2178,Human rhinovirus 93,,,,,,,
vrl,0,167329,2183,Human rhinovirus 35,,,,,,,
vrl,0,167634,4915,Grapevine rootstock stem lesion associated virus,,,,,,,
vrl,0,167758,1066,TTV-like virus DXL1,,,,,,,
vrl,0,167786,57321,Suid herpesvirus 1,,,,,,,
vrl,0,167927,2545,Sugarcane striate mosaic associated virus,,,,,,,
vrl,0,168014,2584,Equine rhinitis B virus 2,,,,,,,
vrl,0,168047,2602,Sapporo virus(Hu/SV/Chiba/000671/1999/JP),,,,,,,
vrl,0,168586,2333,Foot-and-mouth disease virus O/SKR/2000,,,,,,,
vrl,0,169066,2180,Human rhinovirus sp.,,,,,,,
vrl,0,169173,1568,Choclo virus,,,,,,,
vrl,0,169766,2315,Scallion virus X,,,,,,,
vrl,0,170325,14578,Canid herpesvirus 1,,,,,,,
vrl,0,170517,1932,Crimean-Congo Hemorrhagic Fever virus strain China,,,,,,,
vrl,0,170523,1854,Measles virus genotype C2,,,,,,,
vrl,0,170525,1236,Measles virus genotype D4,,,,,,,
vrl,0,170527,3708,Measles virus genotype D6,,,,,,,
vrl,0,170617,32993,Adoxophyes orana granulovirus,,,,,,,
vrl,0,170618,2435,Trout rhabdovirus 903/87,,,,,,,
vrl,0,170621,2987,Perina nuda virus,,,,,,,
vrl,0,170646,3899,Classical swine fever virus 39,,,,,,,
vrl,0,170965,1388,Trichomonas vaginalis virus 3,,,,,,,
vrl,0,171370,2366,Human papillomavirus - cand86,,,,,,,
vrl,0,171720,2189,Human enterovirus 69,,,,,,,
vrl,0,172026,2430,Simian picornavirus 1,,,,,,,
vrl,0,172039,1945,Bombyx mori nuclear polyhedrosis virus K1,,,,,,,
vrl,0,172148,3417,Alkhurma hemorrhagic fever virus,,,,,,,
vrl,0,172220,2540,Blueberry red ringspot virus,,,,,,,
vrl,0,172296,1577,Bovine parvovirus - 2,,,,,,,
vrl,0,172297,1600,Bovine parvovirus type 3,,,,,,,
vrl,0,172314,2255,Ljungan virus,,,,,,,
vrl,0,172315,2254,Ljungan virus prototype strain 87-012,,,,,,,
vrl,0,172316,2254,Ljungan virus strain 174F,,,,,,,
vrl,0,172317,2257,Ljungan virus strain 145SL,,,,,,,
vrl,0,172385,1261,Rat minute virus 1a,,,,,,,
vrl,0,172386,1261,Rat minute virus 1b,,,,,,,
vrl,0,172387,1260,Rat minute virus 1c,,,,,,,
vrl,0,172391,2657,Tomato chlorotic mottle virus,,,,,,,
vrl,0,172394,2667,Tomato mottle leaf curl virus,,,,,,,
vrl,0,172851,5148,Avian hepatitis E virus,,,,,,,
vrl,0,172859,1916,Fowl adenovirus 2,,,,,,,
vrl,0,172864,7376,Fowl adenovirus 9,,,,,,,
vrl,0,173082,3750,Chum salmon reovirus CS,,,,,,,
vrl,0,173558,1118,Yucaipa virus,,,,,,,
vrl,0,173921,1098,Human calicivirus NLV/Oberhausen 455/01/DE,,,,,,,
vrl,0,173976,3578,Cycas necrotic stunt virus,,,,,,,
vrl,0,174142,2356,Botrytis virus X,,,,,,,
vrl,0,174178,2697,Citrus yellow mosaic virus,,,,,,,
vrl,0,175567,8052,Simian adenovirus 25,,,,,,,
vrl,0,175568,11623,Simian adenovirus 24,,,,,,,
vrl,0,175569,11675,Simian adenovirus 22,,,,,,,
vrl,0,175814,2462,Cestrum yellow leaf curling virus,,,,,,,
vrl,0,176652,80210,Invertebrate iridescent virus 6,,,,,,,
vrl,0,178354,2174,Taro bacilliform virus,,,,,,,
vrl,0,178773,5940,Norwalk-like virus sp.,,,,,,,
vrl,0,179241,2312,Murine polyomavirus strain BG,,,,,,,
vrl,0,179877,3194,Mammalian orthoreovirus 4 Ndelle,,,,,,,
vrl,0,179986,1489,Sea trout rhabdovirus,,,,,,,
vrl,0,180167,1792,Antheraea mylitta cypovirus 4,,,,,,,
vrl,0,180170,35249,Infectious spleen and kidney necrosis virus,,,,,,,
vrl,0,180230,266542,Koi herpesvirus,,,,,,,
vrl,0,180526,1538,Tobacco curly shoot virus,,,,,,,
vrl,0,180586,1886,Casphalia extranea densovirus,,,,,,,
vrl,0,180587,13022,Honeysuckle yellow vein mosaic virus,,,,,,,
vrl,0,180903,1574,Pineapple mealybug wilt-associated virus 1,,,,,,,
vrl,0,181082,123475,Emiliania huxleyi virus 86,,,,,,,
vrl,0,181667,2236,Feline papillomavirus,,,,,,,
vrl,0,182452,2875,Gentian mosaic virus,,,,,,,
vrl,0,182494,3244,Human parvovirus B19 - A6,,,,,,,
vrl,0,183585,3224,Peach mosaic virus,,,,,,,
vrl,0,184020,1673,Tobacco bushy top virus,,,,,,,
vrl,0,185207,2254,Equinus papillomavirus,,,,,,,
vrl,0,185636,3331,Mythimna loreyi densovirus,,,,,,,
vrl,0,185783,7621,Golden shiner reovirus,,,,,,,
vrl,0,185793,10181,Tomato yellow leaf curl China virus,,,,,,,
vrl,0,185889,2178,Human rhinovirus 4,,,,,,,
vrl,0,185892,2161,Human rhinovirus 10,,,,,,,
vrl,0,185894,2160,Human rhinovirus 15,,,,,,,
vrl,0,185897,2155,Human rhinovirus 24,,,,,,,
vrl,0,185900,2179,Human rhinovirus 27,,,,,,,
vrl,0,185901,2150,Human rhinovirus 30,,,,,,,
vrl,0,185905,2154,Human rhinovirus 34,,,,,,,
vrl,0,185906,2160,Human rhinovirus 38,,,,,,,
vrl,0,185907,2158,Human rhinovirus 39,,,,,,,
vrl,0,185909,2162,Human rhinovirus 41,,,,,,,
vrl,0,185910,2155,Human rhinovirus 44,,,,,,,
vrl,0,185913,2163,Human rhinovirus 53,,,,,,,
vrl,0,185915,2156,Human rhinovirus 55,,,,,,,
vrl,0,185918,2159,Human rhinovirus 59,,,,,,,
vrl,0,185922,2157,Human rhinovirus 64,,,,,,,
vrl,0,185926,2187,Human rhinovirus 70,,,,,,,
vrl,0,185928,2161,Human rhinovirus 73,,,,,,,
vrl,0,185929,2157,Human rhinovirus 74,,,,,,,
vrl,0,185930,2159,Human rhinovirus 75,,,,,,,
vrl,0,185931,2156,Human rhinovirus 76,,,,,,,
vrl,0,185939,2161,Human rhinovirus 88,,,,,,,
vrl,0,185941,2157,Human rhinovirus 94,,,,,,,
vrl,0,185954,9071,Mal de Rio Cuarto virus,,,,,,,
vrl,0,185955,3220,Hibiscus latent Singapore virus,,,,,,,
vrl,0,186165,2015,Euprosterna elaeasa virus,,,,,,,
vrl,0,186174,5119,Mink enteritis virus,,,,,,,
vrl,0,186538,39679,Zaire ebolavirus,,,,,,,
vrl,0,186539,13232,Reston ebolavirus,,,,,,,
vrl,0,186541,1043,Cote d'Ivoire ebolavirus,,,,,,,
vrl,0,186637,1110,Eupatorium yellow vein virus,,,,,,,
vrl,0,186805,7056,Goatpox virus,,,,,,,
vrl,0,187977,3066,Wild potato mosaic virus,,,,,,,
vrl,0,187978,6132,Peru tomato mosaic virus,,,,,,,
vrl,0,188141,2286,Spring beauty latent virus,,,,,,,
vrl,0,188333,1091,Ageratum enation virus,,,,,,,
vrl,0,188524,2265,Felis domesticus papillomavirus type 1,,,,,,,
vrl,0,188538,5582,Human parainfluenza virus 1 strain Washington/1964,,,,,,,
vrl,0,188539,2929,Amphotropic murine leukemia virus,,,,,,,
vrl,0,188762,3700,Corsican bluetongue virus,,,,,,,
vrl,0,188763,64862,Pongine herpesvirus 4,,,,,,,
vrl,0,188884,1276,Peanut clump virus B,,,,,,,
vrl,0,188885,1291,Peanut clump virus M,,,,,,,
vrl,0,188886,1299,Peanut clump virus N,,,,,,,
vrl,0,188887,1217,Peanut clump virus Ni,,,,,,,
vrl,0,189830,1935,Snake adenovirus 1,,,,,,,
vrl,0,189832,1149,White sturgeon adenovirus,,,,,,,
vrl,0,190239,2437,Calicivirus strain NB,,,,,,,
vrl,0,190811,13153,Bamboo mosaic virus satellite RNA,,,,,,,
vrl,0,191031,2256,Barley yellow dwarf virus PAV-Ill,,,,,,,
vrl,0,191217,17098,Cereal yellow dwarf virus - RPV,,,,,,,
vrl,0,191289,1612,Sclerophthora macrospora virus A,,,,,,,
vrl,0,191436,1222,Gremmeniella abietina RNA virus MS1,,,,,,,
vrl,0,191547,3625,Beet ringspot virus,,,,,,,
vrl,0,191548,3344,Crane hepatitis B virus,,,,,,,
vrl,0,191766,3156,Toxoneuron nigriceps polydnavirus,,,,,,,
vrl,0,192196,1670,Caraparu virus,,,,,,,
vrl,0,192199,1670,Oriboca virus,,,,,,,
vrl,0,192452,3090,Cocksfoot streak virus,,,,,,,
vrl,0,192584,34335,Phthorimaea operculella granulovirus,,,,,,,
vrl,0,192848,5454,Bear Canyon virus,,,,,,,
vrl,0,193120,2120,Pea enation mosaic virus-2,,,,,,,
vrl,0,193121,3620,Pea enation mosaic virus-1,,,,,,,
vrl,0,194397,2173,Fusarium graminearum dsRNA mycovirus-1,,,,,,,
vrl,0,194445,2391,Mirabilis mosaic virus,,,,,,,
vrl,0,194675,3029,Aedes albopictus C6/36 cell densovirus,,,,,,,
vrl,0,194958,3041,Porcine endogenous retrovirus A,,,,,,,
vrl,0,194959,2379,Porcine endogenous retrovirus B,,,,,,,
vrl,0,194965,2464,Bovine kobuvirus,,,,,,,
vrl,0,195055,4356,Human parechovirus 3,,,,,,,
vrl,0,195700,5177,Avian rotavirus PO-13,,,,,,,
vrl,0,196089,1690,Tomato black ring virus satellite RNA,,,,,,,
vrl,0,196093,14378,Tomato leaf curl Taiwan virus,,,,,,,
vrl,0,196375,4150,Beet black scorch virus,,,,,,,
vrl,0,196398,1586,Southern cowpea mosaic virus,,,,,,,
vrl,0,196400,27817,Rupestris stem pitting-associated virus,,,,,,,
vrl,0,196690,1709,Helicobasidium mompa No.17 dsRNA virus,,,,,,,
vrl,0,197112,2259,Pear latent virus,,,,,,,
vrl,0,197771,2546,Fringilla coelebs papillomavirus,,,,,,,
vrl,0,197772,4990,Psittacus erithacus timneh papillomavirus,,,,,,,
vrl,0,197780,5157,Bluetongue virus 8,,,,,,,
vrl,0,197781,2295,Bluetongue virus 18,,,,,,,
vrl,0,197911,1138,Influenzavirus A,,,,,,,
vrl,0,198112,5730,Deformed wing virus,,,,,,,
vrl,0,198612,5996,Groundnut bud necrosis virus,,,,,,,
vrl,0,199308,26258,Porcine lymphotropic herpesvirus 3,,,,,,,
vrl,0,199361,1449,Pea stem necrosis virus,,,,,,,
vrl,0,200255,12667,Mirafiore lettuce virus,,,,,,,
vrl,0,200400,3748,Flanders virus,,,,,,,
vrl,0,201489,2323,Foot-and-mouth disease virus HKN/2002,,,,,,,
vrl,0,201491,1446,Equine encephalosis virus 1,,,,,,,
vrl,0,201862,3092,Wisteria vein mosaic virus,,,,,,,
vrl,0,201997,2918,Python molurus endogenous retrovirus,,,,,,,
vrl,0,202250,2377,Human papillomavirus - cand89,,,,,,,
vrl,0,202252,2510,Human papillomavirus - cand91,,,,,,,
vrl,0,202496,2261,Equine coronavirus NC99,,,,,,,
vrl,0,202566,6409,Cherry rasp leaf virus,,,,,,,
vrl,0,202567,1728,Ageratum yellow vein China virus,,,,,,,
vrl,0,202812,1362,Adeno-associated virus - 7,,,,,,,
vrl,0,202813,1365,Adeno-associated virus - 8,,,,,,,
vrl,0,203172,64482,Camelpox virus CMS,,,,,,,
vrl,0,203173,60018,Camelpox virus M-96,,,,,,,
vrl,0,203174,9939,Camelpox virus,,,,,,,
vrl,0,203820,1752,lung-eye-trachea disease-associated herpesvirus,,,,,,,
vrl,0,203964,2942,Human rotavirus A G9P6,,,,,,,
vrl,0,204440,47995,Mamestra configurata NPV-B,,,,,,,
vrl,0,204507,25132,Neodiprion abietis nucleopolyhedrovirus,,,,,,,
vrl,0,204729,2465,Theiler's-like virus of rats,,,,,,,
vrl,0,204933,2069,Grapevine rupestris vein feathering virus,,,,,,,
vrl,0,204987,5714,Goose paramyxovirus SF02,,,,,,,
vrl,0,206156,16485,Bovine enteric calicivirus,,,,,,,
vrl,0,206160,2659,Sandfly fever Naples virus,,,,,,,
vrl,0,207240,1748,Luffa yellow mosaic virus,,,,,,,
vrl,0,207343,6686,Bovine foamy virus,,,,,,,
vrl,0,207697,1729,Croton yellow vein mosaic virus,,,,,,,
vrl,0,207830,94666,Mamestra configurata NPV-A,,,,,,,
vrl,0,208084,4146,Grapevine Algerian latent virus,,,,,,,
vrl,0,208177,2214,Tomato leaf curl Vietnam virus,,,,,,,
